fips code,county,sector,scc,pollutant desc,total emissions,emissions uom
36061,New York,Fuel Comb - Residential - Other,2104002000,PM10 Primary (Filt + Cond),0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,2-Methylphenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Cadmium,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,PM10 Filterable,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Cadmium,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Nitrate portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008615,PM2.5 Filterable,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Lead,0.0245262,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Carbon Monoxide,2.848278,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Nitrate portion of PM2.5-PRI,0.000904018,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,PM10 Primary (Filt + Cond),0.4757992,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Remaining PMFINE portion of PM2.5-PRI,0.195091,TON
36061,New York,Fuel Comb - Residential - Other,2104007000,Fluorene,0.00286486,LB
36061,New York,Fuel Comb - Residential - Other,2104007000,PM Condensible,0.1554865,TON
36061,New York,Fuel Comb - Residential - Other,2104007000,PM10 Filterable,0.09794422,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Fluoranthene,0.346294,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Acenaphthylene,0.01810178,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Beryllium,30.15054,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Fluorene,0.319822,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,PM Condensible,46.50652,TON
36061,New York,Fuel Comb - Residential - Wood,2104008612,Catechol,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Propionaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,"Benzo(g,h,i)Fluoranthene",0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Acetaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Formaldehyde,5.07524e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Cadmium,2.5416e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,PM10 Primary (Filt + Cond),0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Anthracene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Naphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Anthracene,0.276026,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Phenanthrene,2.05116,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Acenaphthylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Manganese,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Ammonia,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008614,PM Condensible,0.0,TON
36081,Queens,Fuel Comb - Residential - Natural Gas,2104006000,Organic Carbon portion of PM2.5-PRI,5.88708,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,Fluorene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008700,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,Sulfate Portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,m-Xylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Hydrogen Fluoride,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Naphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Ammonia,0.0,TON
36047,Kings,Fuel Comb - Residential - Other,2104001000,PM2.5 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Other,2104001000,Sulfate Portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Other,2104001000,Pyrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Arsenic,0.0006429035,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Elemental Carbon portion of PM2.5-PRI,0.0400628,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008031,PM2.5 Filterable,0.6842269,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,Elemental Carbon portion of PM2.5-PRI,0.0232403,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,"Benzo[g,h,i,]Perylene",0.0911198,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Phenanthrene,0.00485706,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Organic Carbon portion of PM2.5-PRI,0.0610907,TON
36061,New York,Fuel Comb - Residential - Oil,2104011000,Chrysene,0.00618606,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Benzene,0.545678,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,PM10 Primary (Filt + Cond),3.083437,TON
36047,Kings,Fuel Comb - Residential - Natural Gas,2104006000,Nitrate portion of PM2.5-PRI,0.494831,TON
36061,New York,Fuel Comb - Residential - Wood,2104009000,Sulfate Portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Mercury,0.0001368738,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Acrolein,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Mercury,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,1-Methylnaphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Ethyl Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Manganese,0.000883975,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Ammonia,0.002425476,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,Nitrogen Oxides,0.004662865,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,Organic Carbon portion of PM2.5-PRI,0.0345579,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,Volatile Organic Compounds,0.1224002,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Anthracene,1.787034e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Nickel,1.16384e-12,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Fluorene,2.30652e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,1-Methylnaphthalene,5.50656e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,PM10 Filterable,3.231544e-09,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Acenaphthylene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,1-Methylphenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008611,Propionaldehyde,0.0,LB
